,"Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"1987-01-01 00:00:00",9.56074585,12.8963432974,9.69871109,,0,,7.6786415549,,8.1845653,100.26292352,201.424416452,7.35222686012,15.705131601,1.696321579,29.710177129,,,0.034844204,0,68.82986364018,112.783569957,2.45863962006,60.43697534012,,,35.29517393,34.6698102614,260.16160565
"1988-01-01 00:00:00",12.00368029,12.1497094965,10.0080009297,,0,,7.8551084019,,8.056504,102.59845235,203.27023874312,7.5461138503,15.588361501,2.047837729,31.62244139,,,0.034339216,0,61.07104494112,112.777281818,3.19963150812,60.21704614012,,,37.86808446,34.5340821645,251.09310042012
"1989-01-01 00:00:00",11.95081108,11.3865846325,9.9535263297,,0,,9.2600271026,,7.8618142,102.75244591,198.11276667212,7.61921862006,14.856107431,2.235579931,29.75520746722,,,0.0262866974,0,65.6370090935,105.492958469,1.66136890006,55.71344304012,,,37.70561476,34.3231219133,225.3992541706
"1990-01-01 00:00:00",11.05715156,11.3269061745,9.0228474488,,0,,9.620518773,,8.6289501,105.56514071,180.51552665627,7.47239482012,13.6479005923,2.273539074,29.76233277836,,,0.0253176653,0,66.283778821,90.36413561,2.49051081336,46.17842904012,,,37.9613892514,34.9983569013,224.4507375506
"1991-01-01 00:00:00",11.2240175,11.1694478198,8.2172838772,,0,,11.6101904119,,9.23337967006,110.60452115,148.09388143606,7.91246342012,13.162855556,2.3218210685,32.00607705551,,,0.0294667586,0,74.250097051,88.45917427,2.48760298042,39.8980652,,,38.0537154914,34.8585237949,232.1881318808
"1992-01-01 00:00:00",11.86998264,11.1581197229,8.070379856,5.0283855234,0,,12.930029072,0.00024567006,9.62471651018,114.7555732011,141.90785237024,7.8298583885,12.937890108,2.31291655592,32.83429954572,0.61368382,3.689621883,0.0245943037,0,73.75399525806,83.82058494,1.4196157036,37.702360316,,3.42541534,35.8869881085,34.3343627131,230.7348145526
"1993-01-01 00:00:00",12.29968583006,10.6552127777,8.460942117,5.2890500652,0,39.0919337517,13.9976183317,0.00024567006,9.6346627503,120.50204367512,133.74584934021,7.664052996,12.740631924,2.59121535751,33.62252761704,0.69917703,3.375328125,0.0257680597,0,74.96774548806,84.681030332,2.3641150271,36.948583368,5.11676507779,3.196685178,35.5840997586,33.89945624306,237.159157893
"1994-01-01 00:00:00",11.74553991006,10.3540553755,8.636796583,5.3306044124,0,35.8625821857,14.9761139718,0.00073701021,9.22170796056,121.3190860093,129.1372633405,7.8649950911,12.779766469,2.67148276182,35.2646789193,0.80383247,2.17434887,0.0385360788,0,73.37842343006,85.256425963,2.87866733216,36.0400226,5.364576206,3.339641829,34.9081245007,33.04522408506,256.319672092
"1995-01-01 00:00:00",12.43538963012,10.5702359216,9.621422012,5.2101884265,0,34.9687909497,15.4732864718,0.00192441552,9.48134344086,123.3852397793,128.0558119405,8.1274114876,12.74271361,2.68332457322,33.7327096385,0.71440858,3.036221797,0.034032129,0,73.69620970606,85.28897925906,2.27970888306,36.7204967377,5.402102332,3.379825859,33.2849035279,34.47788045606,272.618194068
"1996-01-01 00:00:00",11.61481855036,11.0395952052,10.17175272,5.3357631369,0,36.089020316,17.8362285415,0.00168556962,9.17575384086,125.6615285555,130.0192653408,8.5410701389,12.47555314,2.5971083203,35.3837283518,0.45252425006,3.543904913,0.024526062,0,82.41525185512,85.768886343,3.83671113426,35.68926674,5.35069472,3.4008917929,36.8139874828,31.52808536906,289.79348148
"1997-01-01 00:00:00",11.89745026142,12.0264518845,9.538391464,4.65618990479,0,34.7682591,20.5547380515,0.00264777741,9.89636376136,123.2631927888,126.8560679611,8.3669927333,12.617968548,2.315426081,35.3608196079,0.71833928012,3.10610962,0.03186886621,0,73.06689287012,85.70465570012,3.45710470596,35.0124131048,5.0963130487,3.421323386,34.9096636309,34.83194483406,281.86886976
"1998-01-01 00:00:00",12.40063967312,11.7641956588,9.58520476079,4.7749179365,0,32.06111937,21.1232034611,0.0040945011,11.39048288146,119.6992749453,120.8915857524,8.428714417,11.475449511,1.848676602,34.949692414,0.73504486012,3.75277916,0.0414568238,0,70.46602668624,76.85814945024,3.43805698006,31.2253734048,5.2130096078,3.4892078626,35.7656089009,37.25982232006,287.09999603
"1999-01-01 00:00:00",13.20566129312,12.5062821029,8.498564342,4.66416434079,0,28.78454741,24.69089229216,0.0040945011,10.88420890306,123.1822849411,122.8089784018,8.4300572419,10.990877651,1.499993389,33.3363984723,0.67092492012,2.79343512,0.0377171791,0,64.8685706863,73.56167003024,2.11782611306,29.7290055,5.5825791086,3.3875072726,32.4058964613,36.32915445706,296.14743473006
"2000-01-01 00:00:00",13.62241264421,12.3566606818,9.2360807895,4.5162981459,0,31.355428948,28.79236635186,0.00457901696,11.22797990612,126.137171625,124.289216724,8.783817442,10.89248384,1.386089167,32.8752663,0.68664781024,2.491306469,0.0492431987,0,62.6356296185,70.5829051703,3.18606083406,29.5114232,6.3977437037,3.4144088869,34.9183604061,34.44967269006,277.31473832006
"2001-01-01 00:00:00",13.2957432283,11.9674816621,9.271159461,4.6896412459,0,32.052521399,28.11661877606,0.00459266536,10.86803694512,128.827381858,126.311666398,8.765850531,10.82598284406,1.004408955,31.9536927325,0.69055810791,3.40928364679,0.04896477326,0,66.6201585289,71.434744361,3.88442588206,31.0412148,6.646727491,3.43456262835,38.6659783297,38.17086144552,277.78271748012
"2002-01-01 00:00:00",13.43711774381,12.221501607,9.8189853568,4.1086333,0,32.12042608412,29.66648694496,0.00721314606,10.32964102412,128.923030757,127.852829494,9.30728433,10.04533618106,1.08241586,30.3944476312,0.6040344197,4.06607283458,0.04477473426,0,65.9184767383,70.708101274,2.42423122312,29.8687539,6.8982184037,3.56051741355,34.7032901798,34.24141852192,274.07993730021
"2003-01-01 00:00:00",11.92324726411,12.197483011,9.1190315024,4.2572023,0,33.88979572924,29.77619555632,0.0118331083,10.26203565512,129.423788184,127.690252895,9.581748757,9.34047382424,0.900339518,29.4109891017,0.5685624346,4.3337991242,0.04084264896,0,63.7369942671,71.349802318,4.36743377621,28.3336287377,6.38623480822,3.43070592967,38.771727585,31.06451185262,262.79169792021
"2004-01-01 00:00:00",12.70690406222,12.28839617706,9.21810873986,4.4669287237,0,34.2697981067,32.36506683882,0.014535479,11.85719272262,130.197217708,129.972020238014,9.78083503206,9.5998371044,1.106374522,31.4778436549,0.7831471587,4.17679113706,0.0554873154,0,74.2157595809,71.6732004611,3.05434772521,28.48094178358,6.2317550498,3.76328362131,37.950771016,36.37253860532,237.92828975024
"2005-01-01 00:00:00",12.53440464632,12.47588103106,12.2154297175,4.1387748432,0.00024567006,33.09105237144,32.78594656052,0.0270305309,11.53690852531,129.30124619,128.187508806014,9.78385201906,9.7230231538,0.97270859754,30.1394326321,0.837905349,2.84490503612,0.0581965071,0,68.2908784741,70.71220226,2.07905797521,28.6121207212,6.2888905977,3.63931137148,33.817335213,38.10986822042,216.0194086755
"2006-01-01 00:00:00",13.01459230171,12.46565395112,10.1419973895,3.9917339363,0.00024567006,33.81010189976,30.74114753052,0.0316641427,11.1920556758,130.49384383,131.648164408029,9.54631643606,9.574103669,1.06428752134,29.483585527,0.6889480267,2.3920474349,0.0681666192,0,66.9048764907,69.345878052,3.9735505343,29.34764938358,6.3714557955,3.58215578358,36.409610008,34.48763271102,196.8332901208
"2007-01-01 00:00:00",13.69372968452,13.0337379054,8.9242877764,3.8933604618,0.00073018602,33.68780431712,28.23604789112,0.0353969615,11.8328690618,129.18902631,130.960737208029,8.97487409606,9.364438312,1.1173171421,27.53000064,0.7043389197,2.7028474017,0.0739808112,0,66.7553761171,65.331449678,4.1680216357,28.92723194861,5.6737895085,3.54490142078,36.199450476,35.81169358721,185.4604682537
"2008-01-01 00:00:00",13.73579667792,12.625108423,9.1004448729,4.0652587183,0.00917340461,32.8680151929,27.78765425011,0.0481513334,12.626003203,131.7754322403,129.1939745811,9.1463406763,9.60685820806,1.3130774681,29.533088437,0.8139621807,2.757356215,0.0688012673,0,72.7217007381,64.8490087595,3.7744321159,29.4946047609,6.0556727981,3.90969307494,35.101324112,36.09651807024,176.6635016923
"2009-01-01 00:00:00",14.44901117812,13.484024017,8.82237222981,4.4907173738,0.01385872374,31.766669282,24.66219297274,0.130789280907,11.4204113423,123.6471267307,123.5077226415,9.6569401,10.03230991106,1.41213108706,30.169996976,0.91167655,2.990746275,0.0648159513,0.00024567006,68.840813979,61.8188093486,4.742627622,28.13214421206,5.5496186118,3.89512922532,36.649501339,32.8893539005,166.9794301672
"2010-01-01 00:00:00",13.64430129106,14.196956261,9.7047384373,4.9759294893,0.0221626816,31.828135136,24.2583179036,0.251454236707,11.8809898541,130.2670156207,125.274559902,9.3931468776,10.00262294406,1.2229480646,33.180970652,0.9310986002,0.428937264,0.0750317312,0.00134830066,76.484350665,61.6656158205,7.220514065,28.15964563912,5.8801226564,3.84561571888,43.988261963,35.1315685506,161.000720053
"2011-01-01 00:00:00",12.66504520706,14.669327301,10.964486577,3.8225495512,0.0489446594,33.347363387,21.8285651944,0.284364467814,11.8960829034,130.2934344107,123.2102860815,9.0104604016,9.74712642106,1.55930300066,34.704042966,0.799675848214,0.460639445,0.0753388189,0.00327954034,70.80519823,64.6873868766,6.24170662,28.08512636312,5.7748115373,3.77098460725,39.489714467,36.2008255008,140.574362515
"2012-01-01 00:00:00",15.24637424306,13.254000332,10.6754574174,3.65079919312,0.0683662421,33.141759434,20.1920156512,0.35609739302,12.9584108273,130.81872923,126.0949173015,9.7937169874,9.3783010455,1.51318568126,36.894399416,1.079839577314,0.50092945912,0.0883729839,0.00791997494,70.945388415,67.9633761006,5.019648053,27.2123094845,5.9256883534,3.64500705002,39.889067485,40.4528402225,127.091177692
"2013-01-01 00:00:00",14.511418907029,14.086614408,9.860984676,4.4332733857,0.0822049881,30.70053841,18.086371211,0.30975583196,12.4889289879,133.00156908,125.733755943,9.9907623254,9.156121619,1.57707603046,41.078571572,0.906020670114,0.596680434,0.103120008,0.00966013774,75.716404768,67.7758319006,7.495027702,26.836744042,5.9838852544,3.66718938172,44.42431431,37.2053619224,119.94738595
"2014-01-01 00:00:00",14.404028678029,12.160481896,11.372695088,4.4937366164,0.0773407969,28.117922315,17.8989090914,0.35423575191,12.682502742,135.298792217,125.503242993,9.9423379547,9.113346358,1.74147693376,42.978756757,0.740286250014,0.5946807815,0.109384598,0.01972578674,63.599017828,67.2106342909,8.014684603,28.405657979,6.0535855044,4.04838577782,44.423191958,37.55387617,120.25396444
"2015-01-01 00:00:00",13.735093727007,10.639373134,12.338062581,3.814414862,0.09803994154,27.259513822,17.6708577931,0.3958563721,13.7158471219,135.151359843,127.901752905,9.7670911733,9.142405875,2.0855677895,39.422735373,0.731793109014,0.640977428,0.119805103,0.024737455769,51.217691105,67.853988914,6.294440591,28.399448101,5.9032633424,3.36722502108,40.577745054,39.590155825,133.16142094
"2016-01-01 00:00:00",14.332320417007,14.885661946,11.243070059,3.90521042454,0.10399206027,25.670343921,16.675849038,0.3991729231,13.3771103487,128.38405218924,123.180156842,8.209406087,9.344295924,4.65346079564,36.625885553,0.89084085844,0.772463839,0.151380529,0.033574753769,49.192989046,66.314194357,8.198238732,26.563688279,5.9517186104,3.64006588908,42.203542187,38.069036412,134.39518088
